Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,Almost periodic solutions of Volterra dierence systems,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,Concrete minimal 3  3 Hermitian matrices and some general cases,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,On the approximation of integrable functions by some special matrix means of Fourier series,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,Notes on multidimensional xed-point theorems,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,Preface to the Special Issue dedicated to Prof. Heller,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,Lyapunov function for cosmological dynamical system,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,On the geometric nature of the twin paradox in curved spacetimes,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,On the Gauss-Bonnet for the quasi-Dirac operators on the sphere,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-013407,22-Jan-18,Journal,277492599,Demonstratio Mathematica,J,Warsaw University of Technology,-,2017,50,1,Article,Sasakian structures a foliated approach,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-005043,22-Jan-18,Journal,278969299,Journal of International Dental and Medical Research,J,University of Dicle,-,2017,10,3,Article,Microbiological and Cytological Response to Dental Implant Healing Abutment,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-005055,22-Jan-18,Journal,77638499,Journal of the Electrochemical Society,J,E-flow ECS (Electrochemical Society),-,2017,164,9,Article,Influence of Operating Conditions and Material Properties on the Mass Transport Losses of Polymer Electrolyte Water Electrolysis,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180120-000954,20-Jan-18,Journal,298654199,Open Transportation Journal,J,E-flow Bentham Science Publishers Ltd,-,2018,12,1,Article,"Effect of Traffic Flow, Proportion of Motorcycle, Speed, Lane Width, and the Availabilities of Median and Shoulder on Motorcycle Accidents at Urban Roads in Indonesia",MC,Single Article missing,Missing content,-,SPI
Week-4,180122-005169,22-Jan-18,Journal,78396599,Journal of Computational and Theoretical Nanoscience,J,American Scientific Publishers,-,2018,15,2,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-005845,22-Jan-18,Journal,303472899,International Journal of Engineering Research in Africa,J,E-flow Trans Tech Publications,-,2018,34,-,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-006769,22-Jan-18,Journal,344124099,Journal of Function Spaces,J,E-Flow Hindawi Publishing,-,2017,2017,-,Article,On Algebraic Basis of the Algebra of Symmetric Polynomials on ???(C??),MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-006745,22-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,Multilevel classification of security threats in cloud computing,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-006692,22-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,LDT-MRF: Log decision tree and map reduce framework to clinical big data classification,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-002414,21-Jan-18,Journal,294966099,International Journal of Control and Automation,J,E-Flow PDF Science and Engineering Research Support Society,-,2017,10,12,Article,Modeling Slicer and Control Algorithm for Distributed Computation in Metrized Weaker Topological Spaces,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-001452,22-Jan-18,Journal,295678699,Siberian Electronic Mathematical Reports,J,Sobolev Institute of Mathematics,-,2017,14,-,Article,Unique solvability of initial-boundary value problem for a model system of equations for the polytropic motion of a mixture of viscous compressible fluids,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-001194,22-Jan-18,Journal,79647899,Progress In Electromagnetics Research B,J,Electromagnetics Academy,-,2008,9,-,Article,ON MEASURING THE PERMITTIVITY TENSOR OF AN ANISOTROPIC MATERIAL FROM THE TRANSMISSION COEFFICIENTS,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-003602,22-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,15SpecialIssue,Article,Enhancing Power System Security through Optimal Location and Sizing of TCSC through Modified BFOA,MC,Single Article missing,Missing content,-,Spi
Week-4,180122-010139,22-Jan-18,Journal,79726099,Oxidative Medicine and Cellular Longevity,J,E-Flow Hindawi Publishing,-,2017,2017,-,Article,Pomegranate Juice Prevents the Formation of Lung Nodules Secondary to Chronic Cigarette Smoke Exposure in an Animal Model,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-010961,22-Jan-18,Journal,644500203,Physical Review A,J,Web Portal American Physical Society,-,2008,77,3,Article,Ground state of octahedral platinum hexafluoride,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-011905,22-Jan-18,Journal,326660599,Problems and Perspectives in Management,J,LLC CPC Business Perspectives,-,2017,15,4,Article,Ensuring of the socio-economic development of regions of Ukraine on the basis of methods of indicative planning,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-004135,22-Jan-18,Journal,79153699,International Journal of Applied Business and Economic Research,J,Serials Publications,-,2017,15,17,Article,Management Accounting Indicators on Financial Performance of BSE Sensex Companies of India,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-003994,22-Jan-18,Journal,79933499,Pharmacognosy Journal,J,EManuscript Technologies,-,2018,10,2,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-007364,22-Jan-18,Journal,78344499,Geodiversitas,J,Museum National d'Histoire Naturelle,-,2017,39,4,Article,Some Miocene cheilostome bryozoan genera of Michel Vigneaux – systematic revision and scanning electron microscopic study,MC,Single Article missing,Missing content,-,Spi
Week-4,180122-007570,22-Jan-18,Journal,647200712,European Journal of Taxonomy,J,Museum National d'Histoire Naturelle,-,2016,2016,207,Article,"On Powellithecidae fam. nov., a new Pliocene to Recent bryozoan family endemic to New Zealand, with the description of Powellitheca gen. nov. (Bryozoa, Cheilostomata)",MC,Single Article missing,Missing content,-,Spi
Week-4,180122-007723,22-Jan-18,Journal,79042499,Tourism and Hospitality Management,J,Web Portal Hrcak,-,2017,23,2,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-000688,21-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,5SpecialIssue,Article,Impact of Demonetization on Stocks Market in Indian Industries,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-000688,21-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,5SpecialIssue,Article,Impact of Learner's Perception of Time Savings and Cost Effectiveness on Adoption of Online Learning,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-000688,21-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,5SpecialIssue,Article,Motives and Drivers of the Bank Merger,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-000688,21-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,5SpecialIssue,Article,A Study of Benefits and Limitations of e- Learning-A Learner's Perspective,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-000688,21-Jan-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,5SpecialIssue,Article,Drivers of customer decision in selection of Travel Website,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180120-004465,20-Jan-18,Journal,79418699,Journal of East Asian Studies,J,E-flow Cambridge University Press,-,2017,17,3,Article,FOREIGN POLICY ALIGNMENT WITH THE WAR ON TERROR: THE CASE OF JAPAN’S FOREIGN AID PROGRAM,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-000898,22-Jan-18,Journal,78193899,Monthly Notices of the Royal Astronomical Society,J,E-flow Oxford University Press,-,2015,449,3,Article,A cosmological context for compact massive galaxies,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180121-001832,21-Jan-18,Journal,80044799,Journal of Babol University of Medical Sciences,J,Babol University of Medical Sciences,-,2016,18,12,Article,A Review of the Effective Factors for Lovastatin Production by Aspergillus Terreus Atcc 20542 in Liquid Submerged Fermentation,MC,Single Article missing,Missing content,-,Spi
Week-4,180120-001966,20-Jan-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,5,Article,Analysation of the performance of Proprietary and Non- Proprietary Tool for Industry based regression testing using Efficient Genetic Algorithm,MC,Single Article missing,Missing content,-,Spi
Week-4,180123-002035,23-Jan-18,Journal,79692799,Molecular Plant,J,E-Flow Elsevier,-,2018,11,1,Issue,-,MC,Whole issue missing,Missing content,-,Aptara
Week-4,180120-002618,20-Jan-18,Journal,358117899,International Journal of Group Theory,J,University of Isfahan,-,2018,7,1,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180120-002618,20-Jan-18,Journal,358117899,International Journal of Group Theory,J,University of Isfahan,-,2018,7,2,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180120-002618,20-Jan-18,Journal,358117899,International Journal of Group Theory,J,University of Isfahan,-,2018,7,3,Issue,-,MC,Whole issue missing,Missing content,-,Spi
Week-4,180121-002182,21-Jan-18,Journal,76984399,Solar Energy,J,E-Flow Elsevier,-,2017,158,-,Article,Considering photocatalytic activity of N/F/S-doped TiO2 thin films in degradation of textile waste under visible and sunlight irradiation,MC,Single Article missing,Missing content,-,Aptara
Week-4,180122-009364,22-Jan-18,Journal,652350918,Cell Discovery,J,E-flow Nature Publishing Group,-,2017,3,-,Article,Regulation of hnRNPA1 by microRNAs controls the miR-18a–K-RAS axis in chemotherapy-resistant ovarian cancer,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-003668,22-Jan-18,Journal,78469299,Dirasat: Human and Social Sciences,J,EBSCO Information Services,-,2017,44,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-008672,22-Jan-18,Journal,80046699,Biochimica Clinica,J,Biomedia,-,2017,41,4,Article,Il laboratorio nella medicina della riproduzione,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-010491,22-Jan-18,Journal,76931399,Cell Death and Differentiation,J,E-flow Nature Publishing Group,-,2018,25,1,Article,Serine 392 phosphorylation modulates p53 mitochondrial translocation and transcriptionindependent apoptosis,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180121-003461,21-Jan-18,Journal,79001799,Espacios,J,SciELO-Scientific Electronic Library Online,-,2017,38,50,Article,The Development of Physical Training Culture of a Personality,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Predictive Reservation for Handover Optimization in Two-Tier Heterogeneous Cellular Networks,MC,Single Article missing,Missing content,-,SPI
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Error Rate Analysis of SIMO-CDMA with Complementary Codes Under Multipath Fading Channels,MC,Single Article missing,Missing content,-,SPI
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Performance Analysis of SDN/OpenFlow Controllers: POX Versus Floodlight,MC,Single Article missing,Missing content,-,SPI
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Energy-Aware Routing Algorithm for Wireless Sensor Networks with Optimal Relay Detecting,MC,Single Article missing,Missing content,-,SPI
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Multi-layer Resources Fair Allocation in Big Data with Heterogeneous Demands,MC,Single Article missing,Missing content,-,SPI
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Capacity of Dual Branch MRC System Over Correlated Nakagami-m Fading Channels-A Review,MC,Single Article missing,Missing content,-,SPI
Week-4,180121-002383,21-Jan-18,Journal,77601199,Wireless Personal Communications,J,E-Flow Springer,-,2018,98,2,Article,Non-Uniform Time Slot Based Modulation for Visible Light Communication System,MC,Single Article missing,Missing content,-,SPI
